timestamp,RPM,SPEED,COOLANT_TEMP,ENGINE_LOAD,THROTTLE_POS,INTAKE_TEMP,MAF,FUEL_PRESSURE,TIMING_ADVANCE,SHORT_FUEL_TRIM_1,LONG_FUEL_TRIM_1,O2_B1S1,FUEL_STATUS,RUN_TIME,DISTANCE_W_MIL,BAROMETRIC_PRESSURE,CONTROL_MODULE_VOLTAGE,AMBIENT_AIR_TEMP,FUEL_LEVEL
2024-06-15T07:30:05.000,1112.79,2.11,26.14999999999997,24.26,13.57,21.88,3.18,386.87,14.0,2.24,0.88,0.52,2,5.0,0,101.06,14.14,20.94,71.2
2024-06-15T07:30:05.250,1105.01,0.14,26.29999999999997,27.31,13.78,22.47,3.54,388.9,14.21,0.37,0.96,0.9,2,5.2,0,100.96,14.12,20.96,71.2
2024-06-15T07:30:05.500,1100.39,1.37,26.449999999999967,29.17,13.94,22.06,4.18,386.95,15.67,-1.11,0.99,0.52,2,5.5,0,101.07,14.08,20.92,71.2
2024-06-15T07:30:05.750,1141.34,1.83,26.599999999999966,25.22,14.98,23.23,3.36,380.95,15.84,1.22,1.08,0.18,2,5.8,0,100.82,14.08,20.95,71.2
2024-06-15T07:30:06.000,1150.33,1.7,26.749999999999964,26.51,15.34,22.54,3.44,384.19,15.1,5.95,1.12,0.52,2,6.0,0,100.99,13.85,20.99,71.2
2024-06-15T07:30:06.250,1139.44,1.88,26.899999999999963,23.51,16.53,22.23,3.0,381.9,13.81,5.64,1.06,0.9,2,6.2,0,100.84,14.23,20.97,71.2
2024-06-15T07:30:06.500,1146.63,1.64,27.04999999999996,24.2,14.53,22.03,3.5,379.49,14.73,-0.61,1.17,0.52,2,6.5,0,101.05,14.14,20.87,71.2
2024-06-15T07:30:06.750,1144.85,0.05,27.19999999999996,25.68,13.03,21.84,3.37,386.71,15.04,1.66,1.32,0.22,2,6.8,0,101.0,13.99,20.93,71.2
2024-06-15T07:30:07.000,1143.54,0,27.34999999999996,27.1,12.84,21.9,3.53,384.14,12.17,3.22,1.16,0.51,2,7.0,0,100.94,13.87,20.86,71.2
2024-06-15T07:30:07.250,1157.53,0.45,27.499999999999957,28.69,13.78,22.53,3.71,386.0,16.4,-3.32,1.11,0.88,2,7.2,0,100.98,13.86,21.08,71.2
2024-06-15T07:30:07.500,1172.66,0,27.649999999999956,29.72,14.15,21.76,4.67,393.22,14.55,-2.09,1.13,0.44,2,7.5,0,100.95,14.11,20.99,71.2
2024-06-15T07:30:07.750,1176.04,1.39,27.799999999999955,28.91,13.99,22.61,4.09,387.8,15.11,-5.81,1.21,0.12,2,7.8,0,100.88,13.94,20.76,71.2
2024-06-15T07:30:08.000,1193.1,0.45,27.949999999999953,28.89,14.61,22.22,3.86,384.15,14.66,3.19,1.22,0.59,2,8.0,0,101.05,14.0,20.91,71.2
2024-06-15T07:30:08.250,1189.62,1.78,28.09999999999995,29.57,14.86,21.47,4.0,386.97,14.54,0.13,1.24,0.9,2,8.2,0,100.91,14.17,21.22,71.2
2024-06-15T07:30:08.500,1168.39,1.69,28.24999999999995,32.31,14.95,21.77,4.5,390.44,14.6,3.47,1.15,0.55,2,8.5,0,101.17,13.93,20.93,71.2
2024-06-15T07:30:08.750,1182.78,2.68,28.39999999999995,32.22,16.29,23.41,4.47,390.52,14.08,0.92,1.07,0.11,2,8.8,0,100.97,14.15,20.97,71.2
2024-06-15T07:30:09.000,1150.42,2.68,28.549999999999947,32.87,15.45,23.37,4.63,390.28,14.19,1.6,0.86,0.48,2,9.0,0,101.0,14.11,20.85,71.2
2024-06-15T07:30:09.250,1134.41,2.26,28.699999999999946,34.08,16.71,22.83,4.45,393.26,13.84,0.46,0.81,0.85,2,9.2,0,100.88,14.05,20.88,71.2
2024-06-15T07:30:09.500,1151.2,1.59,28.849999999999945,31.47,14.79,22.04,4.48,392.41,14.08,-1.42,0.64,0.53,2,9.5,0,100.92,14.05,21.07,71.2
2024-06-15T07:30:09.750,1168.81,2.07,28.999999999999943,29.67,13.64,22.9,4.37,389.18,14.54,1.98,0.74,0.16,2,9.8,0,101.14,13.95,21.1,71.2
2024-06-15T07:30:10.000,1115.83,0.8,29.14999999999994,32.14,15.01,21.44,4.35,387.59,15.25,0.45,0.68,0.54,2,10.0,0,101.03,14.22,21.11,71.2
2024-06-15T07:30:10.250,1110.97,0,29.29999999999994,31.22,15.59,21.9,4.42,386.26,12.09,-0.77,0.7,0.88,2,10.2,0,101.09,14.09,21.06,71.2
2024-06-15T07:30:10.500,1130.65,0.15,29.44999999999994,33.06,16.13,22.91,5.14,390.73,13.27,-0.65,0.74,0.46,2,10.5,0,101.02,14.07,21.21,71.2
2024-06-15T07:30:10.750,1112.14,0.47,29.599999999999937,34.2,16.05,22.24,4.75,390.18,13.16,-1.18,0.77,0.16,2,10.8,0,100.9,14.01,20.93,71.2
2024-06-15T07:30:11.000,1107.38,0,29.749999999999936,32.54,16.97,22.74,3.87,393.0,14.3,-5.45,0.83,0.54,2,11.0,0,100.92,13.93,21.04,71.2
2024-06-15T07:30:11.250,1081.81,0,29.899999999999935,32.15,17.58,21.8,3.78,389.94,13.81,1.71,0.69,0.89,2,11.2,0,101.15,14.35,21.07,71.2
2024-06-15T07:30:11.500,1084.43,0.17,30.049999999999933,33.25,17.08,22.79,4.37,390.95,14.66,-1.91,0.72,0.49,2,11.5,0,101.1,14.23,20.81,71.2
2024-06-15T07:30:11.750,1053.09,0.16,30.199999999999932,32.08,16.49,22.92,3.65,390.82,14.44,-0.8,0.65,0.14,2,11.8,0,100.94,14.14,20.92,71.2
2024-06-15T07:30:12.000,1036.14,0.26,30.34999999999993,29.73,17.0,23.29,3.49,392.38,14.25,4.77,0.67,0.52,2,12.0,0,100.96,14.06,21.1,71.2
2024-06-15T07:30:12.250,1025.66,0.96,30.49999999999993,28.72,16.43,22.78,3.29,385.25,13.66,-0.37,0.47,0.9,2,12.2,0,100.96,14.2,21.06,71.2
2024-06-15T07:30:12.500,1043.6,1.46,30.649999999999928,27.8,16.97,22.22,3.44,384.77,14.31,-2.0,0.38,0.55,2,12.5,0,101.11,14.17,21.04,71.2
2024-06-15T07:30:12.750,1036.91,1.36,30.799999999999926,28.53,17.44,22.95,3.7,383.62,14.73,-3.38,0.44,0.1,2,12.8,0,101.15,14.16,20.96,71.2
2024-06-15T07:30:13.000,1048.91,3.38,30.949999999999925,29.79,14.65,23.45,3.81,388.9,13.99,-2.41,0.42,0.59,2,13.0,0,100.93,13.98,21.04,71.2
2024-06-15T07:30:13.250,1048.42,1.42,31.099999999999923,31.97,13.67,23.2,3.93,390.22,14.43,-4.61,0.44,0.77,2,13.2,0,100.9,14.11,21.02,71.2
2024-06-15T07:30:13.500,1068.33,2.31,31.249999999999922,30.55,13.69,23.65,3.92,390.93,12.44,-1.45,0.45,0.5,2,13.5,0,100.94,14.09,21.04,71.2
2024-06-15T07:30:13.750,1043.62,0.89,31.39999999999992,31.12,12.68,22.53,3.92,387.89,13.91,3.22,0.4,0.1,2,13.8,0,101.29,14.28,21.08,71.2
2024-06-15T07:30:14.000,1041.43,0.83,31.54999999999992,33.05,13.57,24.5,4.79,394.52,14.45,-2.18,0.53,0.49,2,14.0,0,101.05,14.07,21.03,71.2
2024-06-15T07:30:14.250,1022.35,2.25,31.699999999999918,33.22,14.51,22.46,3.98,391.4,13.45,-1.42,0.47,0.9,2,14.2,0,100.8,14.23,21.02,71.2
2024-06-15T07:30:14.500,1037.88,1.05,31.849999999999916,32.78,14.83,22.29,3.7,391.27,14.22,1.01,0.29,0.47,2,14.5,0,100.98,14.17,21.04,71.2
2024-06-15T07:30:14.750,1054.08,1.66,31.999999999999915,33.38,15.33,22.95,4.38,396.91,14.07,2.66,0.4,0.12,2,14.8,0,100.91,14.3,20.78,71.2
2024-06-15T07:30:15.000,1070.49,1.75,32.14999999999991,32.57,14.48,23.32,4.78,396.46,12.58,4.56,0.34,0.46,2,15.0,0,100.99,14.26,21.01,71.2
2024-06-15T07:30:15.250,1080.76,0.51,32.29999999999991,29.86,13.15,23.09,3.69,382.21,14.26,0.83,0.23,0.77,2,15.2,0,101.05,14.14,20.94,71.2
2024-06-15T07:30:15.500,1089.71,2.06,32.44999999999991,31.15,14.29,22.85,4.14,387.07,14.24,1.86,0.19,0.5,2,15.5,0,101.01,14.03,21.07,71.2
2024-06-15T07:30:15.750,1075.92,2.37,32.59999999999991,29.61,13.91,22.9,3.67,381.88,13.49,-0.06,0.13,0.22,2,15.8,0,101.04,14.28,21.13,71.2
2024-06-15T07:30:16.000,1016.48,1.1,32.74999999999991,29.14,14.56,24.35,3.7,381.19,14.41,-0.24,0.1,0.46,2,16.0,0,101.13,14.1,20.98,71.2
2024-06-15T07:30:16.250,1022.29,1.59,32.899999999999906,32.77,13.85,23.83,4.23,388.86,13.9,0.32,0.02,0.9,2,16.2,0,100.87,13.93,21.09,71.2
2024-06-15T07:30:16.500,1030.55,1.48,33.049999999999905,35.56,15.19,23.38,4.66,395.13,12.83,0.46,-0.02,0.41,2,16.5,0,100.97,14.01,21.09,71.2
2024-06-15T07:30:16.750,1022.9,0.11,33.1999999999999,33.05,14.44,22.19,3.94,390.75,12.89,-1.13,-0.14,0.22,2,16.8,0,100.96,14.03,21.14,71.2
2024-06-15T07:30:17.000,1032.72,0,33.3499999999999,34.76,14.79,24.08,4.37,393.41,13.03,-5.15,-0.17,0.58,2,17.0,0,101.06,14.05,21.16,71.2
2024-06-15T07:30:17.250,1008.78,0.0,33.4999999999999,32.89,13.9,22.82,4.25,398.2,14.03,-4.9,-0.2,0.88,2,17.2,0,101.08,14.07,20.93,71.2
2024-06-15T07:30:17.500,1005.1,0,33.6499999999999,32.61,13.3,23.33,3.86,393.43,12.59,1.78,-0.34,0.48,2,17.5,0,101.05,13.98,20.98,71.2
2024-06-15T07:30:17.750,987.47,0,33.7999999999999,29.82,12.95,22.95,3.08,388.77,15.5,-1.58,-0.43,0.11,2,17.8,0,101.09,14.08,20.94,71.2
2024-06-15T07:30:18.000,1009.87,0,33.949999999999896,30.43,12.87,22.72,3.1,391.58,13.81,-2.77,-0.54,0.48,2,18.0,0,100.95,13.99,21.03,71.2
2024-06-15T07:30:18.250,1022.25,0.74,34.099999999999895,29.87,13.17,22.44,3.95,387.57,14.92,-0.79,-0.45,0.81,2,18.2,0,100.91,14.2,21.09,71.2
2024-06-15T07:30:18.500,1008.87,0.25,34.24999999999989,30.15,13.53,23.64,3.57,385.26,13.44,4.71,-0.51,0.52,2,18.5,0,100.98,14.08,21.06,71.2
2024-06-15T07:30:18.750,982.49,0,34.39999999999989,30.77,14.06,23.85,3.65,382.85,12.1,1.19,-0.64,0.12,2,18.8,0,101.01,14.11,21.06,71.2
2024-06-15T07:30:19.000,934.31,0.09,34.54999999999989,30.8,13.86,22.78,3.81,385.98,12.53,-0.64,-0.7,0.47,2,19.0,0,100.95,14.34,21.0,71.2
2024-06-15T07:30:19.250,928.43,0,34.69999999999989,30.07,14.13,23.18,2.91,389.65,12.96,-1.55,-0.67,0.85,2,19.2,0,100.96,14.18,20.96,71.2
2024-06-15T07:30:19.500,928.11,0.81,34.84999999999989,30.76,14.35,23.43,2.99,389.46,12.05,-3.65,-0.53,0.5,2,19.5,0,100.94,14.13,21.04,71.2
2024-06-15T07:30:19.750,973.41,0.55,34.999999999999886,26.27,13.71,24.04,3.29,384.69,13.91,8,-0.53,0.21,2,19.8,0,101.09,14.18,20.75,71.2
2024-06-15T07:30:20.000,994.89,0.82,35.149999999999885,27.53,14.33,23.8,3.42,385.72,13.19,0.78,-0.48,0.51,2,20.0,0,100.98,14.05,21.01,71.2
2024-06-15T07:30:20.250,997.39,1.38,35.29999999999988,30.18,14.13,23.66,4.03,391.77,14.12,-0.53,-0.47,0.87,2,20.2,0,101.03,13.89,21.05,71.2
2024-06-15T07:30:20.500,964.08,0.97,35.44999999999988,27.72,13.44,24.37,3.52,385.47,14.05,-1.8,-0.36,0.49,2,20.5,0,101.07,14.23,21.06,71.2
2024-06-15T07:30:20.750,1009.32,0.13,35.59999999999988,29.39,14.6,23.76,3.71,385.11,13.74,-5.97,-0.42,0.16,2,20.8,0,101.01,14.21,20.86,71.2
2024-06-15T07:30:21.000,1020.68,0.05,35.74999999999988,28.76,14.63,23.92,3.47,383.47,13.55,-0.68,-0.32,0.48,2,21.0,0,101.06,14.12,20.99,71.2
2024-06-15T07:30:21.250,1035.85,0,35.89999999999988,26.62,14.68,24.15,2.82,386.59,13.53,-2.77,-0.29,0.9,2,21.2,0,101.18,13.96,20.91,71.2
2024-06-15T07:30:21.500,1068.83,0,36.049999999999876,27.16,15.23,24.94,3.09,383.84,15.07,-3.35,-0.35,0.47,2,21.5,0,101.0,14.16,21.16,71.2
2024-06-15T07:30:21.750,1038.53,1.65,36.199999999999875,27.11,14.39,23.19,3.74,381.14,15.23,-5.23,-0.35,0.1,2,21.8,0,101.04,14.14,20.88,71.2
2024-06-15T07:30:22.000,1017.94,1.95,36.34999999999987,27.5,15.23,24.04,3.31,388.34,14.04,-1.69,-0.23,0.53,2,22.0,0,100.87,13.98,21.05,71.2
2024-06-15T07:30:22.250,983.96,0.82,36.49999999999987,28.21,14.94,24.11,3.25,385.01,12.08,-2.15,-0.52,0.86,2,22.2,0,101.08,14.02,21.13,71.2
2024-06-15T07:30:22.500,954.14,0,36.64999999999987,29.6,15.14,24.47,3.59,384.89,12.99,-0.7,-0.54,0.44,2,22.5,0,100.98,13.96,20.99,71.2
2024-06-15T07:30:22.750,915.74,0.16,36.79999999999987,27.54,14.47,24.52,3.15,382.62,12.36,-2.19,-0.53,0.17,2,22.8,0,101.1,14.07,20.75,71.2
2024-06-15T07:30:23.000,943.36,0,36.94999999999987,27.98,13.29,23.62,2.98,382.31,14.58,3.85,-0.63,0.51,2,23.0,0,101.05,14.04,21.03,71.2
2024-06-15T07:30:23.250,959.51,0.82,37.099999999999866,27.1,13.54,24.68,3.27,385.84,13.45,-0.58,-0.91,0.82,2,23.2,0,100.92,14.08,21.05,71.2
2024-06-15T07:30:23.500,974.11,0,37.249999999999865,27.1,14.65,24.29,3.42,384.33,13.64,-1.84,-0.83,0.47,2,23.5,0,100.86,14.18,20.83,71.2
2024-06-15T07:30:23.750,989.67,0.69,37.399999999999864,27.29,15.27,24.25,2.88,389.99,13.53,-3.32,-0.76,0.19,2,23.8,0,100.86,14.1,20.84,71.2
2024-06-15T07:30:24.000,995.25,0.45,37.54999999999986,27.9,15.3,24.5,3.15,382.16,12.96,5.02,-0.65,0.51,2,24.0,0,100.9,14.22,21.05,71.2
2024-06-15T07:30:24.250,981.5,1.43,37.69999999999986,25.72,15.11,24.64,2.65,386.15,13.88,-1.66,-0.66,0.78,2,24.2,0,101.01,14.12,21.01,71.2
2024-06-15T07:30:24.500,983.9,1.86,37.84999999999986,29.22,14.36,25.07,3.99,380.9,13.72,-0.23,-0.7,0.45,2,24.5,0,100.96,14.21,21.01,71.2
2024-06-15T07:30:24.750,950.33,2.19,37.99999999999986,27.37,15.42,23.79,2.77,385.42,14.18,2.43,-0.8,0.11,2,24.8,0,100.96,14.07,21.11,71.2
2024-06-15T07:30:25.000,951.82,3.59,38.14999999999986,27.95,15.81,24.06,3.22,380.12,15.05,3.6,-0.89,0.5,2,25.0,0,101.21,13.68,20.97,71.2
2024-06-15T07:30:25.250,970.84,3.64,38.299999999999855,28.2,14.73,24.9,3.59,382.82,12.9,3.0,-0.94,0.9,2,25.2,0,101.14,14.12,20.85,71.1
2024-06-15T07:30:25.500,986.77,2.49,38.449999999999854,27.67,15.03,24.41,3.28,389.31,15.15,0.62,-0.71,0.49,2,25.5,0,101.07,14.09,21.12,71.1
2024-06-15T07:30:25.750,994.06,2.57,38.59999999999985,27.3,14.31,24.57,3.42,381.73,14.07,-0.34,-0.38,0.19,2,25.8,0,100.93,14.02,21.1,71.1
2024-06-15T07:30:26.000,987.0,1.91,38.74999999999985,27.73,12.31,24.26,3.1,386.81,15.11,0.41,-0.5,0.47,2,26.0,0,101.15,14.23,21.28,71.1
2024-06-15T07:30:26.250,957.17,1.51,38.89999999999985,26.39,12.85,25.3,3.4,384.45,13.39,-3.7,-0.63,0.88,2,26.2,0,101.04,14.24,21.01,71.1
2024-06-15T07:30:26.500,949.6,1.95,39.04999999999985,27.61,12.11,25.21,2.76,390.45,14.17,0.19,-0.7,0.48,2,26.5,0,101.12,14.22,20.89,71.1
2024-06-15T07:30:26.750,901.4,2.12,39.19999999999985,27.16,13.19,25.44,2.9,383.07,13.01,2.14,-0.64,0.18,2,26.8,0,101.09,14.02,20.9,71.1
2024-06-15T07:30:27.000,906.06,1.18,39.349999999999845,27.33,13.73,24.51,3.0,383.35,11.77,1.56,-0.69,0.52,2,27.0,0,101.11,14.16,20.98,71.1
2024-06-15T07:30:27.250,916.61,1.4,39.499999999999844,26.25,13.12,24.79,2.75,383.82,12.53,0.72,-0.69,0.89,2,27.2,0,101.1,14.15,21.12,71.1
2024-06-15T07:30:27.500,906.25,1.21,39.64999999999984,27.55,12.64,24.37,2.9,384.23,12.84,-0.52,-0.84,0.5,2,27.5,0,101.09,13.98,20.96,71.1
2024-06-15T07:30:27.750,894.76,0.6,39.79999999999984,28.2,14.23,24.92,2.65,384.45,13.37,-0.37,-0.79,0.2,2,27.8,0,100.86,13.85,21.2,71.1
2024-06-15T07:30:28.000,892.98,0,39.94999999999984,26.82,13.78,24.18,2.74,383.8,13.66,-0.76,-0.75,0.58,2,28.0,0,100.99,13.97,20.93,71.1
2024-06-15T07:30:28.250,903.62,0,40.09999999999984,26.72,14.22,24.85,3.17,387.03,13.44,2.27,-0.7,0.8,2,28.2,0,100.88,14.02,20.97,71.1
2024-06-15T07:30:28.500,920.75,0,40.24999999999984,28.49,13.99,25.83,3.25,386.98,14.4,-2.21,-0.65,0.5,2,28.5,0,100.97,14.19,20.88,71.1
2024-06-15T07:30:28.750,916.4,0.69,40.399999999999835,24.74,13.93,25.63,2.13,375.12,13.45,-1.04,-0.65,0.13,2,28.8,0,101.06,14.23,21.12,71.1
2024-06-15T07:30:29.000,912.37,0,40.549999999999834,24.64,14.34,25.02,3.08,380.31,13.43,-2.31,-0.62,0.56,2,29.0,0,101.05,14.05,20.94,71.1
2024-06-15T07:30:29.250,903.34,0.89,40.69999999999983,23.7,13.47,25.27,2.09,379.6,14.74,-4.58,-0.61,0.9,2,29.2,0,100.92,14.23,21.05,71.1
2024-06-15T07:30:29.500,906.5,0.2,40.84999999999983,24.68,13.15,26.03,2.64,375.25,14.8,1.78,-0.69,0.57,2,29.5,0,101.08,14.18,21.02,71.1
2024-06-15T07:30:29.750,902.85,0,40.99999999999983,24.83,13.53,24.58,3.03,377.83,13.22,-0.59,-0.62,0.14,2,29.8,0,101.04,14.06,20.91,71.1
2024-06-15T07:30:30.000,910.97,0,41.09999999999983,23.94,14.15,24.27,2.71,381.28,12.79,-3.65,-0.88,0.61,2,30.0,0,101.02,14.1,21.02,71.1
2024-06-15T07:30:30.250,859.02,0,41.19999999999983,25.58,12.83,25.04,2.86,387.01,13.51,-0.42,-0.69,0.79,2,30.2,0,101.12,14.02,20.89,71.1
2024-06-15T07:30:30.500,806.72,1.14,41.299999999999834,28.68,12.52,24.64,3.14,385.11,12.42,2.64,-0.63,0.51,2,30.5,0,100.92,14.02,20.98,71.1
2024-06-15T07:30:30.750,794.91,0.62,41.399999999999835,25.58,11.62,25.54,2.84,382.42,12.08,-2.34,-0.69,0.12,2,30.8,0,101.07,14.12,20.99,71.1
2024-06-15T07:30:31.000,802.56,0,41.49999999999984,26.2,10.28,24.97,2.93,381.88,12.48,-1.03,-0.71,0.48,2,31.0,0,101.2,13.99,21.0,71.1
2024-06-15T07:30:31.250,808.28,0,41.59999999999984,21.72,9.91,25.35,1.54,383.58,12.76,1.97,-0.72,0.89,2,31.2,0,101.03,14.1,21.03,71.1
2024-06-15T07:30:31.500,818.56,0.74,41.69999999999984,21.91,11.12,26.11,2.1,384.07,14.34,2.19,-0.68,0.44,2,31.5,0,100.97,14.03,20.9,71.1
2024-06-15T07:30:31.750,830.01,0.72,41.79999999999984,22.27,10.14,25.56,1.89,382.9,13.11,-2.37,-0.69,0.12,2,31.8,0,101.11,13.97,20.89,71.1
2024-06-15T07:30:32.000,839.84,1.24,41.89999999999984,21.54,11.08,25.4,3.04,372.96,12.36,-0.19,-0.7,0.43,2,32.0,0,101.13,14.1,21.12,71.1
2024-06-15T07:30:32.250,811.94,1.27,41.999999999999844,20.57,12.66,25.34,1.98,380.87,13.29,-4.03,-0.67,0.82,2,32.2,0,101.03,14.3,21.04,71.1
2024-06-15T07:30:32.500,813.93,0,42.099999999999845,21.02,12.2,25.41,2.24,378.61,14.34,-3.15,-0.66,0.57,2,32.5,0,100.96,14.02,20.92,71.1
2024-06-15T07:30:32.750,757.06,0.57,42.19999999999985,20.99,12.8,24.98,1.9,377.08,14.3,-1.93,-0.5,0.1,2,32.8,0,101.1,14.03,21.03,71.1
2024-06-15T07:30:33.000,756.25,0.2,42.29999999999985,23.01,11.3,26.08,2.14,376.95,14.21,-0.54,-0.62,0.52,2,33.0,0,101.07,14.04,20.92,71.1
2024-06-15T07:30:33.250,765.08,0,42.39999999999985,24.46,10.97,25.68,2.55,378.24,13.66,-1.47,-0.63,0.81,2,33.2,0,100.97,14.14,21.08,71.1
2024-06-15T07:30:33.500,800.87,0.36,42.49999999999985,21.89,11.61,26.51,1.92,374.16,12.25,0.13,-0.67,0.55,2,33.5,0,101.05,14.14,20.97,71.1
2024-06-15T07:30:33.750,778.57,1.67,42.59999999999985,21.32,11.16,25.87,1.61,375.74,13.08,0.7,-0.45,0.1,2,33.8,0,100.95,14.05,21.06,71.1
2024-06-15T07:30:34.000,762.58,2.08,42.699999999999854,21.86,10.26,25.28,2.22,376.0,11.37,0.65,-0.21,0.47,2,34.0,0,101.09,14.15,20.9,71.1
2024-06-15T07:30:34.250,771.07,1.36,42.799999999999855,22.37,10.59,26.16,2.1,381.42,14.01,-2.44,-0.34,0.88,2,34.2,0,100.97,14.37,21.15,71.1
2024-06-15T07:30:34.500,774.71,1.46,42.89999999999986,19.41,11.04,25.52,1.31,371.12,12.6,-4.82,-0.33,0.41,2,34.5,0,100.9,13.86,20.94,71.1
2024-06-15T07:30:34.750,778.94,2.66,42.99999999999986,21.22,11.46,24.52,2.13,379.3,13.61,1.64,-0.31,0.19,2,34.8,0,100.88,14.23,20.88,71.1
2024-06-15T07:30:35.000,787.96,1.69,43.09999999999986,23.45,12.62,24.8,1.89,382.06,13.79,-1.42,-0.18,0.59,2,35.0,0,101.12,14.08,21.2,71.1
2024-06-15T07:30:35.250,803.68,1.68,43.19999999999986,22.78,12.13,25.7,2.39,380.95,13.5,-0.27,-0.27,0.9,2,35.2,0,101.06,13.93,21.0,71.1
2024-06-15T07:30:35.500,824.0,2.0,43.29999999999986,22.84,13.5,25.81,2.27,380.48,13.56,-2.03,-0.34,0.5,2,35.5,0,100.94,14.0,20.91,71.1
2024-06-15T07:30:35.750,819.86,0.29,43.399999999999864,24.76,12.73,25.35,2.3,385.7,13.76,1.53,-0.2,0.1,2,35.8,0,101.05,14.13,21.06,71.1
2024-06-15T07:30:36.000,794.61,0.7,43.499999999999865,23.13,12.37,25.4,2.63,376.14,13.67,-1.22,-0.28,0.51,2,36.0,0,100.97,14.14,21.12,71.1
2024-06-15T07:30:36.250,827.73,0,43.599999999999866,21.57,12.56,24.92,2.66,374.96,13.05,-1.81,-0.25,0.9,2,36.2,0,100.95,14.11,21.09,71.1
2024-06-15T07:30:36.500,848.78,0.41,43.69999999999987,21.4,12.3,25.11,1.41,379.2,13.68,-1.68,-0.36,0.49,2,36.5,0,101.11,14.0,21.02,71.1
