timestamp,RPM,SPEED,COOLANT_TEMP,ENGINE_LOAD,THROTTLE_POS,INTAKE_TEMP,MAF,FUEL_PRESSURE,TIMING_ADVANCE,SHORT_FUEL_TRIM_1,LONG_FUEL_TRIM_1,O2_B1S1,FUEL_STATUS,RUN_TIME,DISTANCE_W_MIL,BAROMETRIC_PRESSURE,CONTROL_MODULE_VOLTAGE,AMBIENT_AIR_TEMP,FUEL_LEVEL
2024-06-15T07:30:04.000,818.28,0.11,28.366000000000007,39.47,14.49,22.5,3.59,390.76,4.23,20.71,13.28,0.29,2,4.0,15.0,101.13,13.81,19.04,68.0
2024-06-15T07:30:04.250,876.74,0.94,28.564000000000007,43.6,13.2,23.65,4.16,393.72,4.87,16.57,13.39,0.35,2,4.2,15.0,101.41,13.93,18.97,68.0
2024-06-15T07:30:04.500,880.49,1.53,28.762000000000008,44.9,13.24,23.29,4.89,381.69,6.12,11.32,13.9,0.61,2,4.5,15.0,101.1,13.99,19.07,68.0
2024-06-15T07:30:04.750,929.06,1.69,28.960000000000008,44.18,14.6,23.62,5.03,396.25,7.79,15.16,14.25,0.35,2,4.8,15.0,101.24,13.87,19.09,68.0
2024-06-15T07:30:05.000,850.77,1.55,29.15800000000001,35.41,15.95,22.69,3.23,391.44,6.11,15.52,14.7,0.29,2,5.0,15.0,101.42,13.81,19.1,68.0
2024-06-15T07:30:05.250,965.23,1.85,29.35600000000001,32.72,18.73,23.88,4.07,380.38,4.75,14.5,14.66,0.1,2,5.2,15.0,101.19,14.01,19.03,68.0
2024-06-15T07:30:05.500,1086.45,2.27,29.55400000000001,28.49,18.86,22.6,3.44,378.22,4.54,19.5,14.43,0.25,2,5.5,15.0,101.03,13.9,18.9,68.0
2024-06-15T07:30:05.750,908.39,2.69,29.75200000000001,28.68,17.27,24.24,2.69,378.8,5.24,11.17,14.81,0.33,2,5.8,15.0,101.33,14.07,19.06,68.0
2024-06-15T07:30:06.000,984.88,3.06,29.95000000000001,22.7,15.51,24.43,2.28,372.15,8.11,10.65,14.46,0.3,2,6.0,15.0,101.24,14.01,18.99,68.0
2024-06-15T07:30:06.250,1021.35,2.16,30.14800000000001,19.64,15.29,24.72,2.0,360.68,7.78,7.52,14.83,0.71,2,6.2,15.0,101.18,14.04,18.98,68.0
2024-06-15T07:30:06.500,1161.23,2.17,30.34600000000001,19.63,14.92,23.64,1.9,366.81,9.33,6.88,14.86,0.74,2,6.5,15.0,101.34,13.98,19.05,68.0
2024-06-15T07:30:06.750,1118.56,2.6,30.54400000000001,17.82,15.27,23.75,1.81,361.79,9.06,6.68,15.15,0.25,2,6.8,15.0,101.18,14.19,19.07,68.0
2024-06-15T07:30:07.000,1178.38,2.36,30.74200000000001,19.25,17.16,24.82,2.27,368.42,7.66,13.4,14.65,0.28,2,7.0,15.0,101.21,14.05,19.05,68.0
2024-06-15T07:30:07.250,1054.88,1.57,30.940000000000012,22.24,14.16,23.29,2.39,372.77,7.31,11.02,14.75,0.23,2,7.2,15.0,101.13,13.89,18.93,68.0
2024-06-15T07:30:07.500,999.96,1.63,31.138000000000012,27.01,13.33,23.98,2.84,378.02,7.15,15.91,15.18,0.25,2,7.5,15.0,101.18,14.13,18.8,68.0
2024-06-15T07:30:07.750,1026.12,2.03,31.336000000000013,27.11,14.08,23.26,3.53,376.47,8.05,16.14,15.07,0.24,2,7.8,15.0,101.25,13.92,19.03,68.0
2024-06-15T07:30:08.000,972.66,1.35,31.534000000000013,31.44,15.13,23.96,3.39,383.87,7.82,15.77,15.07,0.2,2,8.0,15.0,101.21,13.79,18.94,68.0
2024-06-15T07:30:08.250,892.13,1.48,31.732000000000014,27.18,13.76,24.63,2.8,372.19,8.17,11.94,15.01,0.54,2,8.2,15.0,101.09,13.89,18.9,68.0
2024-06-15T07:30:08.500,761.14,0.92,31.930000000000014,29.16,13.39,23.93,3.19,376.59,7.01,12.36,14.8,0.63,2,8.5,15.0,101.2,13.94,18.97,68.0
2024-06-15T07:30:08.750,917.92,0.54,32.128000000000014,34.55,15.58,23.51,3.82,383.94,5.39,15.19,14.98,0.58,2,8.8,15.0,101.36,13.98,18.94,68.0
2024-06-15T07:30:09.000,867.44,0.26,32.326000000000015,38.62,17.18,23.49,3.68,388.14,5.5,13.12,14.96,0.5,2,9.0,15.0,101.18,13.96,18.94,68.0
2024-06-15T07:30:09.250,1028.3,0.04,32.524000000000015,42.08,16.56,25.0,4.91,386.29,5.51,21.33,15.23,0.22,2,9.2,15.0,101.31,14.02,19.15,68.0
2024-06-15T07:30:09.500,883.0,0.26,32.722000000000016,39.34,17.33,23.8,3.61,395.85,3.85,19.06,15.3,0.1,2,9.5,15.0,101.21,14.2,19.06,68.0
2024-06-15T07:30:09.750,1021.26,0,32.920000000000016,43.16,17.73,24.87,4.87,399.04,5.8,17.06,15.11,0.19,2,9.8,15.0,101.23,13.91,19.07,68.0
2024-06-15T07:30:10.000,1020.68,0.57,33.118000000000016,47.3,13.87,25.6,5.88,399.85,7.87,15.01,15.0,0.34,2,10.0,15.0,101.13,14.0,19.07,68.0
2024-06-15T07:30:10.250,1052.81,0,33.31600000000002,46.7,13.16,24.06,5.26,394.49,4.83,25,14.99,0.52,2,10.2,15.0,101.23,13.98,19.04,68.0
2024-06-15T07:30:10.500,1113.84,0.05,33.51400000000002,45.09,12.97,24.49,5.35,394.54,7.88,22.16,14.89,0.19,2,10.5,15.0,101.09,13.92,18.82,68.0
2024-06-15T07:30:10.750,1019.02,0,33.71200000000002,37.26,12.09,23.81,4.49,388.8,3.71,20.81,15.07,0.6,2,10.8,15.0,101.23,14.14,18.97,68.0
2024-06-15T07:30:11.000,849.08,0.22,33.91000000000002,36.47,12.77,24.9,3.18,389.99,5.66,12.7,15.1,0.32,2,11.0,15.0,101.37,13.96,18.93,68.0
2024-06-15T07:30:11.250,927.87,0,34.10800000000002,38.81,13.54,23.46,4.36,380.28,7.62,17.32,15.08,0.13,2,11.2,15.0,101.02,14.12,18.97,68.0
2024-06-15T07:30:11.500,1001.46,0.1,34.30600000000002,41.01,13.34,25.26,4.64,391.01,4.02,13.53,15.23,0.1,2,11.5,15.0,101.21,14.14,18.98,68.0
2024-06-15T07:30:11.750,979.52,0.57,34.50400000000002,43.07,16.06,24.86,5.21,390.1,5.35,18.89,14.91,0.1,2,11.8,15.0,101.2,13.92,18.86,68.0
2024-06-15T07:30:12.000,945.71,0.35,34.70200000000002,45.74,15.38,24.6,4.8,393.77,3.05,21.78,14.72,0.27,2,12.0,15.0,101.17,13.91,19.1,68.0
2024-06-15T07:30:12.250,898.13,0.31,34.90000000000002,40.67,15.11,25.05,4.12,387.17,8.67,23.38,14.66,0.43,2,12.2,15.0,101.07,14.05,18.85,68.0
2024-06-15T07:30:12.500,992.64,0,35.09800000000002,38.75,13.84,24.54,3.34,389.75,3.88,20.81,14.72,0.17,2,12.5,15.0,101.19,13.96,19.02,68.0
2024-06-15T07:30:12.750,1031.04,0.03,35.29600000000002,43.86,12.24,25.3,5.17,398.25,7.38,22.31,14.69,0.4,2,12.8,15.0,101.27,13.81,18.9,68.0
2024-06-15T07:30:13.000,1130.85,0.47,35.49400000000002,39.05,10.98,26.05,5.13,387.99,6.77,21.16,14.54,0.27,2,13.0,15.0,101.31,14.03,18.96,68.0
2024-06-15T07:30:13.250,973.47,0.88,35.69200000000002,42.97,11.35,24.59,5.2,395.56,3.96,22.79,14.58,0.33,2,13.2,15.0,101.06,14.28,19.02,68.0
2024-06-15T07:30:13.500,963.42,0.9,35.89000000000002,44.49,14.44,24.99,4.93,392.25,3.51,21.83,14.84,0.1,2,13.5,15.0,101.25,14.28,18.83,68.0
2024-06-15T07:30:13.750,910.19,0,36.08800000000002,40.88,15.52,24.73,4.37,392.86,6.52,21.19,14.33,0.17,2,13.8,15.0,101.31,13.93,19.06,68.0
2024-06-15T07:30:14.000,1015.8,0.35,36.28600000000002,37.65,14.31,24.57,3.74,388.82,4.85,18.54,14.58,0.35,2,14.0,15.0,101.11,14.05,19.03,68.0
2024-06-15T07:30:14.250,1052.04,0,36.48400000000002,42.91,12.71,25.82,5.05,391.64,8.89,20.82,14.55,0.72,2,14.2,15.0,101.26,14.09,18.95,68.0
2024-06-15T07:30:14.500,1021.71,0,36.68200000000002,41.17,15.0,24.29,4.7,392.56,5.71,20.88,14.22,0.56,2,14.5,15.0,101.15,13.66,19.01,68.0
2024-06-15T07:30:14.750,951.42,0.39,36.880000000000024,43.23,16.27,24.79,4.8,397.56,5.03,13.25,13.67,0.56,2,14.8,15.0,101.13,13.98,19.07,68.0
2024-06-15T07:30:15.000,1007.06,0.92,37.078000000000024,36.84,16.91,24.98,4.18,387.55,7.77,15.96,13.72,0.36,2,15.0,15.0,101.13,13.93,19.08,68.0
2024-06-15T07:30:15.250,1111.34,0.71,37.276000000000025,30.36,16.56,24.21,3.15,382.52,7.07,8.94,14.05,0.2,2,15.2,15.0,101.11,14.07,19.13,68.0
2024-06-15T07:30:15.500,1201.21,0.21,37.474000000000025,31.72,15.75,24.74,4.17,380.93,7.3,1.5,14.01,0.28,2,15.5,15.0,101.39,14.04,19.09,68.0
2024-06-15T07:30:15.750,1024.13,0,37.672000000000025,40.26,14.35,24.67,4.52,387.51,5.56,5.52,13.95,0.15,2,15.8,15.0,101.33,13.98,18.82,68.0
2024-06-15T07:30:16.000,974.98,0,37.870000000000026,40.91,14.43,25.12,4.42,395.52,9.85,7.77,14.02,0.37,2,16.0,15.0,101.24,14.28,18.94,68.0
2024-06-15T07:30:16.250,982.98,0,38.068000000000026,43.19,14.96,26.85,4.63,390.32,6.76,0.94,14.47,0.45,2,16.2,15.0,101.09,13.97,19.05,68.0
2024-06-15T07:30:16.500,968.55,0.28,38.26600000000003,40.98,14.73,26.55,4.37,391.28,8.12,0.09,14.49,0.69,2,16.5,15.0,101.12,13.94,19.07,68.0
2024-06-15T07:30:16.750,814.87,0.04,38.46400000000003,39.38,13.2,25.33,3.82,390.12,4.21,5.23,14.06,0.43,2,16.8,15.0,101.24,13.82,18.92,67.9
2024-06-15T07:30:17.000,706.07,0.2,38.66200000000003,36.6,12.05,25.65,3.04,381.81,4.72,12.92,14.38,0.28,2,17.0,15.0,101.29,13.87,19.06,67.9
2024-06-15T07:30:17.250,632.4,0.08,38.86000000000003,32.15,11.24,25.89,2.32,372.3,6.85,14.62,14.46,0.13,2,17.2,15.0,101.23,14.14,19.08,67.9
2024-06-15T07:30:17.500,677.58,0,39.05800000000003,26.16,13.14,26.39,1.93,370.68,7.59,12.17,15.02,0.1,2,17.5,15.0,101.22,14.02,18.88,67.9
2024-06-15T07:30:17.750,727.72,0,39.25600000000003,29.05,14.24,25.44,2.85,377.47,6.92,14.4,15.6,0.17,2,17.8,15.0,101.32,14.12,18.96,67.9
2024-06-15T07:30:18.000,727.74,0,39.45400000000003,27.21,12.8,25.31,2.61,377.9,6.46,13.57,15.57,0.43,2,18.0,15.0,101.26,14.04,18.99,67.9
2024-06-15T07:30:18.250,643.3,0,39.65200000000003,31.03,12.54,26.17,2.58,374.82,5.93,14.93,15.54,0.58,2,18.2,15.0,101.32,13.82,18.91,67.9
2024-06-15T07:30:18.500,649.92,0,39.85000000000003,36.44,12.45,25.32,2.56,387.91,7.41,15.78,15.5,0.62,2,18.5,15.0,101.18,14.12,18.91,67.9
2024-06-15T07:30:18.750,691.62,0.34,40.04800000000003,35.11,11.17,26.45,2.85,388.21,3.15,14.25,15.59,0.47,2,18.8,15.0,101.21,14.09,19.07,67.9
2024-06-15T07:30:19.000,613.99,0.39,40.24600000000003,34.8,13.78,25.91,2.48,382.62,3.62,14.45,15.69,0.49,2,19.0,15.0,101.31,14.27,18.97,67.9
2024-06-15T07:30:19.250,634.66,0.33,40.44400000000003,37.75,14.02,25.87,2.46,380.9,3.35,10.1,15.18,0.1,2,19.2,15.0,101.25,13.88,19.04,67.9
2024-06-15T07:30:19.500,584.75,0.82,40.64200000000003,39.09,15.47,25.97,2.36,388.11,5.18,10.09,15.31,0.1,2,19.5,15.0,101.28,14.17,19.06,67.9
2024-06-15T07:30:19.750,628.71,0.25,40.84000000000003,37.72,16.84,26.47,2.62,383.67,5.85,9.5,15.41,0.21,2,19.8,15.0,101.15,14.11,18.81,67.9
2024-06-15T07:30:20.000,509.55,0.51,41.03800000000003,32.31,17.98,26.42,2.05,383.17,5.36,11.22,15.46,0.37,2,20.0,15.0,101.16,13.89,19.03,67.9
2024-06-15T07:30:20.250,606.94,0.68,41.23600000000003,29.59,16.98,25.97,1.55,372.58,6.91,15.86,15.27,0.58,2,20.2,15.0,101.32,13.92,19.08,67.9
2024-06-15T07:30:20.500,681.44,0.27,41.43400000000003,38.33,17.31,26.74,2.89,392.19,6.77,18.67,15.07,0.63,2,20.5,15.0,101.25,14.23,18.97,67.9
2024-06-15T07:30:20.750,682.99,0.2,41.63200000000003,42.64,18.26,25.47,3.15,394.71,4.19,25,14.55,0.58,2,20.8,15.0,101.27,13.96,18.96,67.9
2024-06-15T07:30:21.000,697.47,0.29,41.830000000000034,36.1,16.78,26.51,3.12,380.36,6.14,21.86,14.44,0.38,2,21.0,15.0,101.23,13.88,19.1,67.9
2024-06-15T07:30:21.250,711.8,0.18,42.028000000000034,24.44,15.27,26.77,1.68,378.26,5.5,21.99,14.19,0.22,2,21.2,15.0,101.29,14.02,19.02,67.9
2024-06-15T07:30:21.500,891.86,0,42.226000000000035,24.03,15.57,26.7,2.94,373.49,5.35,15.56,13.77,0.1,2,21.5,15.0,101.11,13.86,19.05,67.9
2024-06-15T07:30:21.750,992.3,0.27,42.424000000000035,20.95,13.91,26.96,2.18,368.45,6.74,16.35,14.02,0.21,2,21.8,15.0,101.24,13.88,18.99,67.9
2024-06-15T07:30:22.000,933.55,0.52,42.622000000000035,23.78,14.59,26.14,2.5,368.16,7.81,16.91,13.56,0.18,2,22.0,15.0,101.12,14.01,19.0,67.9
2024-06-15T07:30:22.250,927.16,0,42.820000000000036,29.59,17.28,26.76,2.69,379.94,7.43,7.45,13.7,0.53,2,22.2,15.0,101.13,14.23,19.13,67.9
2024-06-15T07:30:22.500,932.63,0,43.018000000000036,32.25,16.31,26.26,3.18,377.61,4.9,5.89,13.09,0.65,2,22.5,15.0,101.25,14.06,19.05,67.9
2024-06-15T07:30:22.750,944.1,0.62,43.21600000000004,32.35,14.71,27.43,3.46,385.2,6.97,4.63,12.89,0.48,2,22.8,15.0,101.21,14.01,19.08,67.9
2024-06-15T07:30:23.000,914.61,0.03,43.41400000000004,37.13,15.14,26.33,3.86,388.85,5.51,8.7,13.02,0.36,2,23.0,15.0,101.25,13.93,18.72,67.9
2024-06-15T07:30:23.250,984.07,1.35,43.61200000000004,35.52,13.68,26.48,3.29,380.4,5.74,5.27,12.75,0.11,2,23.2,15.0,101.16,14.04,18.96,67.9
2024-06-15T07:30:23.500,1086.05,0.91,43.81000000000004,32.29,14.75,27.1,3.95,380.69,6.03,4.92,12.55,0.1,2,23.5,15.0,101.11,13.94,19.04,67.9
2024-06-15T07:30:23.750,1168.79,0.8,44.00800000000004,32.51,14.7,27.04,4.36,375.68,7.23,5.44,12.31,0.2,2,23.8,15.0,101.04,14.01,19.09,67.9
2024-06-15T07:30:24.000,1216.03,0.19,44.20600000000004,25.79,15.95,26.48,3.36,375.4,8.3,19.08,12.29,0.5,2,24.0,15.0,101.11,13.78,19.06,67.9
2024-06-15T07:30:24.250,1158.13,0,44.40400000000004,19.12,19.1,28.86,2.73,366.37,9.49,21.45,12.63,0.53,2,24.2,15.0,101.04,13.95,18.98,67.9
2024-06-15T07:30:24.500,1048.25,0,44.60200000000004,22.19,18.26,28.03,2.63,369.98,7.49,20.07,13.4,0.57,2,24.5,15.0,101.16,13.89,18.91,67.9
2024-06-15T07:30:24.750,986.14,0,44.80000000000004,21.57,19.83,26.36,2.21,368.29,7.47,20.57,13.27,0.54,2,24.8,15.0,101.37,13.96,18.89,67.9
2024-06-15T07:30:25.000,949.8,0.44,44.99800000000004,22.42,17.5,26.64,2.43,377.4,5.8,19.15,14.12,0.3,2,25.0,15.0,101.29,13.95,19.21,67.9
2024-06-15T07:30:25.250,929.43,0,45.19600000000004,25.65,18.3,27.42,3.18,372.06,6.81,18.24,13.72,0.1,2,25.2,15.0,101.14,13.82,19.09,67.9
2024-06-15T07:30:25.500,689.1,0,45.39400000000004,27.81,18.06,27.12,2.05,366.79,4.29,14.87,13.83,0.25,2,25.5,15.0,101.12,13.91,18.99,67.9
2024-06-15T07:30:25.750,654.71,0,45.59200000000004,26.33,16.76,27.32,1.56,382.61,5.51,8.17,14.16,0.11,2,25.8,15.0,101.35,13.84,19.06,67.9
2024-06-15T07:30:26.000,717.61,1.14,45.79000000000004,29.88,16.08,27.37,2.25,377.86,4.47,1.57,13.58,0.42,2,26.0,15.0,101.17,14.24,19.01,67.9
2024-06-15T07:30:26.250,737.88,0.39,45.98800000000004,29.13,15.04,26.72,2.35,382.74,6.5,2.95,13.14,0.58,2,26.2,15.0,101.26,14.02,19.09,67.9
2024-06-15T07:30:26.500,639.6,1.79,46.18600000000004,31.97,15.41,27.29,2.04,381.26,7.22,1.02,12.58,0.23,2,26.5,15.0,101.23,14.18,19.18,67.9
2024-06-15T07:30:26.750,532.93,1.24,46.38400000000004,31.73,15.15,28.23,1.6,377.2,4.28,3.5,12.58,0.51,2,26.8,15.0,101.26,14.15,18.77,67.9
2024-06-15T07:30:27.000,675.04,1.38,46.58200000000004,39.95,16.18,26.99,3.11,388.19,4.74,-0.36,12.89,0.41,2,27.0,15.0,101.45,14.04,19.01,67.9
2024-06-15T07:30:27.250,500,1.03,46.780000000000044,44.87,14.7,28.23,1.96,392.79,3.03,6.46,12.8,0.11,2,27.2,15.0,101.25,14.08,19.11,67.9
2024-06-15T07:30:27.500,500,1.5,46.978000000000044,48.35,17.13,27.0,1.94,400.14,3.68,7.05,12.89,0.25,2,27.5,15.0,101.14,13.89,18.88,67.9
2024-06-15T07:30:27.750,565.23,2.37,47.176000000000045,49.57,14.01,28.67,3.37,406.08,4.52,4.9,12.88,0.3,2,27.8,15.0,101.19,13.97,18.98,67.9
2024-06-15T07:30:28.000,798.97,2.55,47.374000000000045,52.4,14.08,26.82,4.85,401.56,4.03,7.22,12.53,0.39,2,28.0,15.0,101.25,13.99,19.02,67.9
2024-06-15T07:30:28.250,852.17,1.59,47.572000000000045,43.63,14.09,28.63,4.14,393.87,6.89,1.92,12.07,0.24,2,28.2,15.0,101.05,14.01,19.13,67.9
2024-06-15T07:30:28.500,924.6,1.68,47.770000000000046,40.77,13.22,27.31,4.61,391.26,5.28,0.85,11.91,0.26,2,28.5,15.0,101.14,13.98,19.07,67.9
2024-06-15T07:30:28.750,1053.75,1.97,47.968000000000046,42.62,13.79,28.45,4.98,389.29,7.03,1.69,12.12,0.51,2,28.8,15.0,101.24,14.11,19.19,67.9
2024-06-15T07:30:29.000,890.12,0.78,48.16600000000005,40.6,12.87,27.88,4.03,397.26,3.44,0.63,12.22,0.42,2,29.0,15.0,101.24,14.01,19.09,67.9
2024-06-15T07:30:29.250,612.15,1.37,48.36400000000005,44.06,12.21,27.58,2.95,394.68,2.43,-1.64,12.14,0.23,2,29.2,15.0,101.21,14.01,19.19,67.9
2024-06-15T07:30:29.500,655.67,1.18,48.56200000000005,41.08,10.55,27.37,3.5,391.05,4.11,0.47,12.08,0.1,2,29.5,15.0,101.3,14.0,19.07,67.9
2024-06-15T07:30:29.750,704.51,1.2,48.76000000000005,43.75,10.45,27.44,3.13,393.74,3.16,4.9,11.99,0.25,2,29.8,15.0,101.34,13.91,18.94,67.9
2024-06-15T07:30:30.000,704.69,0.44,48.87000000000005,37.33,11.19,27.71,2.53,391.73,4.04,3.66,11.57,0.32,2,30.0,15.0,101.28,13.73,19.0,67.9
2024-06-15T07:30:30.250,815.66,0.33,48.98000000000005,38.42,11.37,27.43,3.5,386.87,5.62,7.65,11.78,0.52,2,30.2,15.0,101.08,14.06,19.0,67.9
2024-06-15T07:30:30.500,838.31,0.84,49.090000000000046,38.28,12.55,28.11,3.0,391.35,4.67,5.62,11.53,0.64,2,30.5,15.0,101.32,14.01,18.96,67.9
2024-06-15T07:30:30.750,832.64,0.19,49.200000000000045,34.56,12.63,27.59,3.32,382.32,7.0,2.26,11.79,0.56,2,30.8,15.0,101.29,14.03,18.94,67.9
2024-06-15T07:30:31.000,732.51,0,49.310000000000045,38.59,13.64,27.36,3.31,384.9,4.92,7.78,11.79,0.39,2,31.0,15.0,101.36,14.19,19.09,67.9
2024-06-15T07:30:31.250,626.8,0.14,49.420000000000044,28.84,13.92,28.33,2.22,381.68,8.37,9.36,11.27,0.13,2,31.2,15.0,101.27,13.74,19.07,67.9
2024-06-15T07:30:31.500,623.57,0.45,49.530000000000044,28.65,14.47,26.92,2.04,370.89,5.49,7.27,11.54,0.19,2,31.5,15.0,101.21,14.18,19.04,67.9
2024-06-15T07:30:31.750,641.13,0.66,49.64000000000004,24.64,14.08,28.36,1.58,363.59,6.24,-1.35,11.92,0.16,2,31.8,15.0,101.05,13.85,18.89,67.9
2024-06-15T07:30:32.000,819.36,0.08,49.75000000000004,25.26,14.86,28.44,2.53,368.12,5.31,-0.16,11.82,0.31,2,32.0,15.0,101.27,14.08,19.03,67.9
2024-06-15T07:30:32.250,818.22,0,49.86000000000004,24.34,13.53,27.79,3.01,371.1,8.18,2.16,11.29,0.29,2,32.2,15.0,101.16,14.09,19.0,67.9
2024-06-15T07:30:32.500,907.61,0,49.97000000000004,24.48,12.5,28.17,2.16,367.66,6.1,2.04,11.3,0.64,2,32.5,15.0,101.4,13.75,19.12,67.9
2024-06-15T07:30:32.750,736.64,0,50.08000000000004,21.05,14.4,28.71,1.31,366.69,5.66,2.51,11.48,0.44,2,32.8,15.0,101.24,14.02,19.12,67.9
2024-06-15T07:30:33.000,663.79,0,50.19000000000004,18.86,15.19,27.54,1.09,359.13,7.53,5.17,11.62,0.32,2,33.0,15.0,101.38,14.01,18.85,67.9
2024-06-15T07:30:33.250,500,0,50.30000000000004,14.55,16.49,28.5,0.85,359.05,6.42,13.39,11.59,0.24,2,33.2,15.0,101.05,14.13,18.91,67.9
2024-06-15T07:30:33.500,573.61,0,50.41000000000004,15.16,15.17,27.93,0.72,369.38,8.07,14.75,11.45,0.13,2,33.5,15.0,101.16,14.14,19.12,67.9
2024-06-15T07:30:33.750,593.78,0,50.52000000000004,16.06,14.71,28.27,1.52,356.03,5.74,10.39,11.04,0.23,2,33.8,15.0,101.29,13.93,19.1,67.9
2024-06-15T07:30:34.000,500,0.61,50.63000000000004,14.36,15.06,28.26,0.99,358.57,7.9,11.56,10.65,0.26,2,34.0,15.0,101.19,14.06,18.9,67.9
2024-06-15T07:30:34.250,500,0.03,50.74000000000004,17.0,13.79,27.56,0.84,364.15,5.1,9.25,10.41,0.52,2,34.2,15.0,101.02,14.15,19.01,67.9
2024-06-15T07:30:34.500,675.15,0.27,50.85000000000004,16.01,14.49,28.28,0.94,355.35,7.05,7.79,10.36,0.52,2,34.5,15.0,101.12,13.93,18.9,67.9
2024-06-15T07:30:34.750,727.98,0.11,50.960000000000036,18.93,13.14,28.56,1.76,369.67,8.86,9.56,10.08,0.63,2,34.8,15.0,101.2,13.96,18.9,67.9
2024-06-15T07:30:35.000,652.84,0.79,51.070000000000036,26.47,13.51,28.92,1.78,375.34,4.37,15.34,10.16,0.25,2,35.0,15.0,101.32,13.9,19.05,67.9
2024-06-15T07:30:35.250,642.63,1.3,51.180000000000035,30.94,13.97,28.33,2.08,381.34,3.06,16.11,10.11,0.26,2,35.2,15.0,101.33,13.98,18.92,67.9
2024-06-15T07:30:35.500,766.88,1.23,51.290000000000035,31.14,13.34,28.47,2.53,381.32,5.15,15.58,10.21,0.21,2,35.5,15.0,101.42,13.8,19.17,67.9
2024-06-15T07:30:35.750,713.24,1.31,51.400000000000034,33.25,12.94,27.01,2.8,376.31,8.77,10.49,9.96,0.16,2,35.8,15.0,101.22,14.15,18.93,67.9
2024-06-15T07:30:36.000,760.25,1.73,51.51000000000003,31.68,13.98,29.23,2.88,377.91,4.96,11.77,10.0,0.32,2,36.0,15.0,101.19,13.91,18.87,67.9
2024-06-15T07:30:36.250,681.2,1.69,51.62000000000003,29.68,13.51,28.8,2.07,372.15,6.76,9.51,10.25,0.6,2,36.2,15.0,101.2,14.07,18.96,67.9
